Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ESTAR:Zone Operative Temperature [C](Hourly),JANTAR:Zone Operative Temperature [C](Hourly),ESCRITORIO:Zone Operative Temperature [C](Hourly),QUARTO1:Zone Operative Temperature [C](Hourly),QUARTO2:Zone Operative Temperature [C](Hourly),EXERCICIO:Zone Operative Temperature [C](Hourly),GARAGEM:Zone Operative Temperature [C](Hourly),LAVAND:Zone Operative Temperature [C](Hourly) 
 04/18  11:00:00,16.541666666666669,21.575703850907464,20.27087756817804,19.98779775694908,20.00869433335036,19.98573235549992,20.45560976747846,23.000654695902907,20.009414239570039 
 04/18  12:00:00,18.75,21.548742176986424,20.679349565040455,20.18603829348034,20.205207138708415,20.164273141416989,20.858413260593708,23.154347738532267,20.85263624918669 
 04/18  13:00:00,20.583333333333333,22.20896186087228,21.23855467584953,20.649282287360767,20.68532285422959,20.67935634771793,21.456619942332993,23.6988862508483,21.89601359951237 
 04/18  14:00:00,21.583333333333333,22.63884501945391,21.69936778575803,21.033962224925543,21.02815987575222,21.11778202542324,21.83863041148361,24.023234328657158,22.709594373261223 
 04/18  15:00:00,22.0,22.94883915957145,22.047370033016518,21.958409627742446,21.227766489710239,21.373919583552348,22.965336475847363,24.082143112432065,23.113455691314959 
 04/18  16:00:00,21.825,22.87687482363776,22.01790230862952,22.219610763545189,21.36291099398417,21.523762894564926,23.065779599664308,23.720383855922834,23.16720373175612 
 04/18  17:00:00,20.708333333333333,22.68964747683978,21.763309796628268,22.331571259783627,21.425485070384359,21.356834057250368,22.847100709391538,22.935635231566978,22.981019356511394 
 04/18  18:00:00,20.0,22.179426343054648,21.368829003280113,22.08109197733133,21.122873264170808,20.924510115670498,22.4931565595797,21.93843084968457,22.317695938587723 
 04/18  19:00:00,19.416666666666669,21.90369639695426,21.175201579138386,22.163317631582634,20.9087417677961,20.68818030512058,22.59072332901538,21.217553521758828,21.807523119872724 
 04/18  20:00:00,18.416666666666669,21.594227275076436,20.886071804049377,21.917168038254049,20.668638168510268,20.59708653159821,22.251838966566159,20.663628398269826,21.284974418695375 
 04/18  21:00:00,17.416666666666669,21.364904152714375,20.730581459694368,21.55395134758942,20.527636748174105,20.523323476764515,21.879833011467985,20.321845910717426,21.03821279635618 
 04/18  22:00:00,16.825,21.206974431470039,20.741822142954363,21.297905818744679,20.447846012280136,20.38020614328386,21.649753192672326,20.038827496642509,20.78697480541346 
 04/18  23:00:00,16.291666666666669,20.540321674399686,20.37835984259215,20.688328656654308,20.464530913195778,20.438726689722825,20.86673249150076,19.93890523928545,20.60859854363619 
 04/18  24:00:00,16.0,20.350306475179847,20.276823974047585,20.540196069167398,20.4592069877782,20.409044639487619,20.682470765733826,19.776479826614638,20.388398916212528 
 04/19  01:00:00,15.416666666666666,20.1942804573132,20.16394426829149,20.436645482640207,20.31424395162146,20.28272202127364,20.560892277862775,19.519777381486386,20.092316912159118 
 04/19  02:00:00,15.583333333333334,20.06282774423029,20.114435118571774,20.32537852568957,20.35151212013916,20.21575170000338,20.43275040029469,19.319473149507969,19.989748046793396 
 04/19  03:00:00,16.0,20.021666329634284,20.134114276057259,20.31462921498446,20.313823588825359,20.19142719764991,20.492196355068335,19.297556814624348,20.044243583807647 
 04/19  04:00:00,15.883333333333333,19.990401820585594,20.105466729138173,20.20436289802116,20.278339517136915,20.119140237019214,20.337663043279304,19.247383138496187,19.966802785011308 
 04/19  05:00:00,15.916666666666666,19.822642732673669,19.983216772333106,20.085707685197673,20.211721375378173,20.099042719571945,20.30538691099135,19.107586741923439,20.029469632237026 
 04/19  06:00:00,15.416666666666666,19.729742215893617,20.006338923425696,20.04220205190506,20.144522393555776,19.991145526359746,20.188046865716648,18.929271897623719,19.859819870028823 
