Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ESTAR:Zone Operative Temperature [C](Hourly),JANTAR:Zone Operative Temperature [C](Hourly),ESCRITORIO:Zone Operative Temperature [C](Hourly),QUARTO1:Zone Operative Temperature [C](Hourly),QUARTO2:Zone Operative Temperature [C](Hourly),EXERCICIO:Zone Operative Temperature [C](Hourly),GARAGEM:Zone Operative Temperature [C](Hourly),LAVAND:Zone Operative Temperature [C](Hourly) 
 01/05  11:00:00,23.625,25.708800766184955,25.10760118387194,24.844466450952767,24.992844627293214,24.88700453189267,26.906816741581168,27.891720882257514,25.00582844193458 
 01/05  12:00:00,24.583333333333333,26.121873533034749,25.601763528358317,25.237215130135327,25.35386321548174,25.348003778881606,27.24246452236474,28.37203214798787,25.631549200892825 
 01/05  13:00:00,25.75833333333334,26.735817417825755,26.19785302186447,25.63775840116853,25.732865411638938,25.979731608950308,27.68578353133726,28.964446241124454,26.34389651397893 
 01/05  14:00:00,26.708333333333333,27.321804120781306,26.79115046232391,25.950564853634643,26.00817229535804,26.42416079248282,28.18731443500542,29.53615574937059,27.18641240771005 
 01/05  15:00:00,27.583333333333333,27.93931222553523,27.440976602944848,26.94639222359156,26.304747548325194,26.758393886478307,29.329133550998099,29.945041771198079,28.026321975748244 
 01/05  16:00:00,28.058333333333338,28.24905220751747,27.943181983408438,27.59776378688433,26.77013279421657,27.150454935102017,29.79727787774637,30.045775506303149,28.98534228723533 
 01/05  17:00:00,28.625,28.62339942680089,28.752326365798799,28.114908669423984,27.122468317778926,27.397500574627605,30.16868711944721,29.910875665051454,29.58883562529574 
 01/05  18:00:00,28.416666666666669,28.662577427649454,28.89762089234853,28.22669787782596,27.17707768947353,27.40368985364626,30.071600164479308,29.38524628123815,29.403873059144986 
 01/05  19:00:00,28.058333333333338,28.344772273996118,28.553455159322458,28.28118990838153,27.0279297364205,27.25184365477469,29.97290911593285,28.474812309543084,28.782861708224009 
 01/05  20:00:00,25.708333333333333,27.48049889229773,27.47082750629888,27.79225150890147,26.686164281558406,26.76822965510753,29.14092443244584,27.209711783516459,27.711494198183386 
 01/05  21:00:00,22.833333333333333,26.06388241436071,26.119847990143275,26.911707651595063,25.91800736283635,25.714944696986888,28.08199705863167,25.6446474724405,26.41588499571996 
 01/05  22:00:00,21.708333333333333,25.397264239534949,25.390624237681153,26.49952903344465,25.511673978343027,25.192503976363697,27.580142607867427,24.776121125351954,25.737841525394165 
 01/05  23:00:00,21.208333333333333,24.68273917147077,24.94607471822681,25.732472017021153,25.545858960531264,25.15126882319578,26.487403362799573,24.294826301711966,25.315654855701046 
 01/05  24:00:00,21.0,24.363893903496629,24.73988764055027,25.474586938194638,25.453040627907144,25.03622174884291,26.157631287882098,23.964678922933918,25.015786429809066 
 01/06  01:00:00,21.0,24.258614637700025,24.56401888682724,25.310065298143475,25.30159621001263,24.99984415903046,25.934161601527469,23.73015217905531,24.77949488295557 
 01/06  02:00:00,21.0,24.26775609698726,24.443686997582988,25.164144996934966,25.20834505049835,25.093207747508275,25.7497103212123,23.539854388635108,24.571316923036979 
 01/06  03:00:00,20.416666666666669,24.062301977425535,24.147522962206155,24.87139839368592,24.96062829974221,24.919919643757397,25.39638826125086,23.192373325125887,24.170798871619053 
 01/06  04:00:00,20.0,23.671883658000508,23.702267462629238,24.5839503208437,24.719688522176076,24.604746589416096,25.07455635286493,22.826110940130247,23.803356867679218 
 01/06  05:00:00,19.416666666666669,23.26977089031422,23.213617192423376,24.281158656440139,24.454669305188984,24.315413070520206,24.710482440834047,22.456087390644816,23.38934097413248 
 01/06  06:00:00,19.0,23.01590011816643,23.033832814031667,24.018129579242538,24.23299740155686,24.11742866245126,24.397382781361416,22.105998715687027,23.032248903501175 
 01/06  07:00:00,18.416666666666669,22.94579940475998,22.8630300688682,23.763846504669016,24.081997063950497,23.972382308890969,24.140646637985026,22.026182397067826,22.721974293409958 
 01/06  08:00:00,18.583333333333333,23.139437483323105,22.9139268350721,23.707581483223448,24.088222429216388,24.00512218038861,24.402423016383439,22.878025856010728,22.783233170333277 
 01/06  09:00:00,20.75,24.497141607355898,23.92238452762912,24.207288929708996,24.39187494674471,24.511231428056808,25.857551717140539,25.76222766711797,23.642462892904747 
 01/06  10:00:00,22.75833333333334,25.60781496448331,24.888906276056294,24.794725320644074,24.959373347408375,25.126750714456479,26.92874822974007,27.905223482283039,24.594823193466678 
 01/06  11:00:00,24.291666666666669,26.24080985215852,25.668748740245076,25.272898492184877,25.43255876844388,25.58268415738962,27.524154819354423,28.633911239811338,25.406878365129815 
 01/06  12:00:00,25.0,26.733323272494859,26.102463751728409,25.61500770758614,25.736713308541654,25.989595887738856,27.646262871443484,28.860189483556245,25.97780300707286 
 01/06  13:00:00,26.166666666666669,27.39140038800507,26.719211257355295,25.982023151972425,26.08043783892693,26.446607846428038,28.06850801919694,29.548622580175644,26.69966829459449 
 01/06  14:00:00,27.583333333333333,28.168292693296299,27.47147635338435,26.33598879184768,26.398033194130748,26.895086113487428,28.739463636884513,30.39433489011607,27.782758680763437 
 01/06  15:00:00,28.0,28.703408382309339,28.02047320254174,27.367061886418754,26.73706185307276,27.255033918272159,29.798043196351569,30.643488588170106,28.74419312434158 
 01/06  16:00:00,28.46666666666667,29.050707526972987,28.50532171852841,28.027313754235107,27.203964580289285,27.611392382761907,30.241150230509644,30.829405315171049,29.56793842056962 
 01/06  17:00:00,28.916666666666669,29.21043283284581,28.927817850643739,28.412098532780225,27.384423886828555,27.739596186686915,30.51848066489464,30.61016855640331,29.712085483448463 
 01/06  18:00:00,27.25,28.446573020706766,28.18667682150881,28.196257981090907,27.289217145775578,27.473176877137989,29.92950434585578,29.457973042182564,28.972610478311496 
 01/06  19:00:00,25.59166666666667,27.451493752215247,27.288974526569026,27.843821486334595,26.883413480170608,26.83465510108245,29.359378028188677,27.818982468176814,27.952009721157553 
 01/06  20:00:00,24.541666666666669,26.82084483984417,26.80253176750917,27.569720348381769,26.58518089583072,26.473382610209005,28.898922523077798,26.70754306808169,27.25979087869878 
 01/06  21:00:00,22.25,26.088916679939147,26.18946216269281,26.928495589143638,25.975375406929403,25.79058726411007,28.05804601997166,25.503372942772758,26.228203327229904 
 01/06  22:00:00,20.416666666666669,25.548775883241125,25.398435121728597,26.35648228799747,25.420574699028675,25.312985349798244,27.330884802427375,24.411887348003856,25.30226942247503 
 01/06  23:00:00,20.0,24.823851338927413,24.69685314840933,25.583004960293797,25.419467200690105,25.318674804218714,26.22565455203257,23.867255523103734,24.8481992359057 
 01/06  24:00:00,19.708333333333333,24.389198699829575,24.3373447545052,25.269019491023327,25.26543029406022,25.183782293751507,25.83342017293914,23.449240097956876,24.48152332047576 
 01/07  01:00:00,19.150000000000003,23.976397328291858,23.948286857145264,24.924998088579657,24.94199464179525,24.858182275415755,25.408877398659937,23.018947973361823,24.024192941827804 
 01/07  02:00:00,18.491666666666665,23.54293102654897,23.642939108270498,24.563094301483948,24.63691657898559,24.455454755692729,24.96137842599121,22.508074833453365,23.534133627112316 
 01/07  03:00:00,17.791666666666669,23.230493896703888,23.214401008643006,24.197860460692266,24.32650906254611,24.078958018727037,24.51980882375305,22.05924066016046,23.040207156860875 
 01/07  04:00:00,17.091666666666666,22.88502339941738,22.774812798128566,23.796516316593658,23.977270795971948,23.77874549936465,24.04586575021248,21.531226122459985,22.499203686762117 
 01/07  05:00:00,16.916666666666669,22.468047561992603,22.403171391489143,23.529575417987357,23.755913931066087,23.564671003433689,23.74585308049763,21.120863541980254,22.147956610780655 
 01/07  06:00:00,17.0,22.265534192025389,22.217103039092256,23.363036655714926,23.62889202883026,23.458726804170415,23.62816075921584,21.094940502124623,21.956150986189035 
 01/07  07:00:00,16.825,22.37861649020022,22.094020655293247,23.15627780396324,23.529309627171484,23.381302372695506,23.781878747686976,21.643471374492948,21.8647038183866 
 01/07  08:00:00,18.041666666666669,23.200319384477898,22.578983659507107,23.344818802585775,23.786952191839686,23.748658501985635,24.669601421197059,23.54908477954537,22.242716583481479 
 01/07  09:00:00,19.583333333333333,24.040455476218118,23.325360232979294,23.742607511417949,23.96941138330651,24.06890901519593,25.36624607950613,25.23043973831972,22.940918498790287 
 01/07  10:00:00,21.983333333333336,25.108990642361218,24.378421127976798,24.34924044923498,24.569723620639939,24.82820206837774,26.693643471385248,27.356056825249515,23.926233039099725 
 01/07  11:00:00,24.333333333333333,26.149513814532769,25.4709526180178,25.093316479611535,25.30794306791554,25.580506359195778,27.5770308257362,28.566107740948948,25.0685531423745 
 01/07  12:00:00,26.166666666666669,27.053329435903295,26.3408686172923,25.509664031834306,25.72943818898948,26.12154691491908,28.06620369383992,29.36771898537178,25.80952437819245 
 01/07  13:00:00,27.233333333333336,27.846497775855935,27.060788230450375,25.841553558139525,26.01825146863003,26.52472267199607,28.431818011525356,30.132532945392616,26.484622055335607 
 01/07  14:00:00,27.75,28.251979364549667,27.4716160198322,26.168392196138588,26.279046914419238,26.822316023645795,28.877849833578634,30.601169070182409,27.391964696628436 
 01/07  15:00:00,28.583333333333333,28.76411856060879,28.072028441999078,27.236760903256024,26.614820521354234,27.17259503081419,30.011750396727157,30.897056169084477,28.310382274077033 
 01/07  16:00:00,28.941666666666668,29.127531207960787,28.647861841565577,28.003895960742388,27.155313980449536,27.59817349697455,30.475642121070167,30.993723380675318,29.50756400310839 
 01/07  17:00:00,28.375,29.011628962782976,28.778120573536829,28.282434185399425,27.331330285758509,27.678528622468659,30.44339864145955,30.402952704711145,29.42217828737752 
 01/07  18:00:00,27.416666666666669,28.567290840144748,28.700965025383885,28.25361765872388,27.3944760149293,27.62091457825512,30.063435687377817,29.42255477730121,29.05471214239533 
 01/07  19:00:00,25.775000000000003,27.688076150384828,27.82789701258722,27.956907815416988,26.996003059930165,26.951704225336689,29.53742938483205,28.005722255938936,28.12001403636505 
 01/07  20:00:00,23.791666666666669,26.724442119463885,26.895321458440749,27.368583838597318,26.409513932878498,26.27225115360982,28.724990430030574,26.444064478044198,26.975925374625306 
 01/07  21:00:00,21.25,25.78785815851066,25.86999146274617,26.652736997236646,25.71583690148488,25.511839334936086,27.79032691818765,25.04451937368131,25.806731279100928 
 01/07  22:00:00,22.858333333333336,25.74227415534952,25.970985179212958,26.93375461127968,25.9319662304721,25.729534895172909,28.10878803241511,24.887155685087519,25.98428445507153 
 01/07  23:00:00,20.875,24.94499057936768,25.116698381610676,25.915220812090117,25.72586280382622,25.43320573869158,26.65846576061303,24.39788165833012,25.227466222892873 
 01/07  24:00:00,18.0,23.60974929673395,23.723369022093526,24.819907542356835,24.82382826294533,24.424484958711209,25.352263807693004,22.824192284054914,23.849801803632194 
 01/08  01:00:00,17.241666666666668,23.13426347777249,23.21323334799077,24.391111794260497,24.414893452562777,24.07598569239688,24.80083501662534,22.159438889828974,23.235474502308305 
 01/08  02:00:00,16.875,22.925045278311758,22.857632863770716,24.07733009852301,24.164429037150645,23.849886297410149,24.40342160853839,21.676044606082486,22.79010436064158 
 01/08  03:00:00,16.416666666666669,22.64466542879956,22.540182087842085,23.73479243966086,23.87758392036866,23.56234147351779,23.98379365387133,21.250477634584106,22.4309680223116 
 01/08  04:00:00,16.291666666666669,22.330602933725204,22.285543294929114,23.468838241439028,23.66779479415601,23.38539522322837,23.70371552451425,21.085403969744247,22.24412049261966 
 01/08  05:00:00,16.208333333333333,22.19580148104056,22.171246470137594,23.223842662867715,23.471012765990158,23.194111283301397,23.440506097513948,20.979908817959854,22.08168915024255 
 01/08  06:00:00,16.0,21.95650063669461,22.052016557170516,22.9338967692978,23.22779808060825,22.973295354763839,23.131452597069058,20.756144976944744,21.763352384281914 
 01/08  07:00:00,16.175,21.8280662740965,21.91573133551708,22.784580019032587,23.181449321565485,22.976134179950696,23.137394078589069,20.981795613363795,21.63165718392231 
 01/08  08:00:00,17.291666666666669,22.622600099806705,22.190268802419256,22.96706948067238,23.430508635622418,23.356492524630956,24.129423834366667,22.7795885030604,21.9613724340191 
 01/08  09:00:00,19.166666666666669,23.61690845781597,23.01231897724971,23.40335979587856,23.661470694692857,23.748556898316428,25.114418317665807,24.975953301927889,22.56299255509451 
