Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ESTAR:Zone Operative Temperature [C](Hourly),JANTAR:Zone Operative Temperature [C](Hourly),ESCRITORIO:Zone Operative Temperature [C](Hourly),QUARTO1:Zone Operative Temperature [C](Hourly),QUARTO2:Zone Operative Temperature [C](Hourly),EXERCICIO:Zone Operative Temperature [C](Hourly),GARAGEM:Zone Operative Temperature [C](Hourly),LAVAND:Zone Operative Temperature [C](Hourly) 
 01/02  20:00:00,20.375,24.086426838373585,24.383932134848636,26.740722896326948,26.13041055964519,25.343170102280298,27.604830275115096,23.843364537208758,25.319849848466125 
 01/02  21:00:00,20.0,23.74251314382974,23.92848232344335,26.165093647660745,25.613461731253947,24.841181064850816,27.027569804933596,23.225022805316056,24.52783641270518 
 01/02  22:00:00,19.416666666666669,23.338822659748588,23.310032369995246,25.538602184398866,25.03103837160766,24.208531689813026,26.416652067178036,22.703197910228398,23.780007391913597 
 01/02  23:00:00,19.0,22.40616063453078,22.471784014150946,24.444904797073915,24.742141678124516,23.665475110505438,25.103498430026606,22.240683688384235,23.171180284806597 
 01/02  24:00:00,18.416666666666669,22.071293118176088,22.085893994564697,23.79765094475697,24.246125742342956,23.29078183969243,24.418579623163344,21.756178806501017,22.50994435116817 
 01/03  01:00:00,18.408333333333336,21.91944719702836,21.95187261651544,23.382655925764145,23.8656983029844,22.942748135861906,23.997783555805524,21.459103329816057,22.119949737261167 
 01/03  02:00:00,18.291666666666669,21.81496490365681,21.772335070570766,22.992551145617495,23.52300750994465,22.767888988732797,23.56851425770306,21.234336672909714,21.734975539948655 
 01/03  03:00:00,18.0,21.54003885947785,21.464475334588867,22.590366467596139,23.162581991325756,22.450689458162228,23.137031870214714,20.948661904469899,21.35886135068186 
 01/03  04:00:00,17.883333333333334,21.35132141774132,21.269937864366395,22.25829479511521,22.86087406439874,22.14619936348095,22.77864098676316,20.770217240205516,21.138699100346569 
 01/03  05:00:00,18.5,21.302130106375477,21.307524512162386,22.125837823280894,22.761339692670008,22.05709467136488,22.66761729132598,20.832629598005725,21.17233135855263 
 01/03  06:00:00,18.416666666666669,21.267459115238038,21.13266030722335,21.880890499537729,22.523492081823986,21.862845676359286,22.424488918859529,20.822527459880094,20.904915006807629 
 01/03  07:00:00,17.766666666666667,21.29129985248207,20.995441552331639,21.542385544171656,22.25571987484857,21.544988213136049,22.32121355086923,21.302855740599456,20.83862654393553 
 01/03  08:00:00,17.833333333333333,21.76579404270377,21.115683558650607,21.51516675680152,22.217672095448564,21.581217922070093,22.81388762633887,22.846858609425956,21.005906293400448 
 01/03  09:00:00,18.583333333333333,22.414297211871899,21.406408964329797,21.873787261810376,22.21951731885676,21.778334834172655,23.68851839031686,24.662612856194376,21.409217316942685 
 01/03  10:00:00,19.758333333333334,22.93969515490976,22.0413480447189,22.560239722195417,22.69221883602661,22.315725598790328,24.6491716012346,25.738290134302237,22.158624327909665 
 01/03  11:00:00,21.291666666666669,23.52355602575805,22.900077523975779,23.50516892917015,23.398586158818785,23.051406292058773,25.57214365586918,26.294953392129128,23.10960948538121 
 01/03  12:00:00,22.0,24.222917035045215,23.688566723389916,24.34862747578029,24.03985253443196,23.842954726097266,26.100582994475287,26.600423666120393,23.76194677659005 
 01/03  13:00:00,22.583333333333333,24.8913514386845,24.55828050380269,25.03745611551125,24.637299255287588,24.4845233196357,26.50095374382452,26.829412057455447,24.356365077905754 
 01/03  14:00:00,23.583333333333333,25.8525389285742,25.711986417254694,25.799570548389878,25.38721699950503,25.363527243802826,27.161046224603568,27.417070097353585,25.392327091954969 
 01/03  15:00:00,24.0,26.268471732599339,26.179871156071618,26.78834949668717,26.019049248777866,25.936296532559838,28.21575943013292,27.58760533815312,26.339470041497554 
 01/03  16:00:00,24.0,25.92902859534202,26.215628324429955,27.25664726296883,26.498948239141627,26.29355380323962,28.560249051797304,27.285057077680226,26.968462335925257 
 01/03  17:00:00,24.0,26.011324070687335,26.632372100841509,27.610540417951353,26.828315343770738,26.62624649212132,28.774454294351064,26.875277759639503,27.358742648995777 
 01/03  18:00:00,23.416666666666669,25.975761543927676,26.790908583401295,27.525515993562398,26.790409051151589,26.67110789574831,28.541787271594559,26.105485310823288,27.126579696655268 
 01/03  19:00:00,22.3,25.46253009263664,26.086868937615937,27.144339501976928,26.340512609917764,26.087941221177034,28.134779699691284,24.94570533096702,26.279220775263587 
 01/03  20:00:00,21.333333333333333,24.581762695540104,25.076109171387519,26.5086158475457,25.77698001147387,25.35682058512188,27.46278296877048,23.925387625205145,25.318317821060039 
 01/03  21:00:00,19.833333333333333,24.07621877740159,24.264623763277898,25.693943121601764,25.03398014755844,24.567306234042204,26.597399017120538,23.003948033811559,24.234092742237399 
 01/03  22:00:00,19.525000000000003,23.535107541369347,23.715898705549745,25.20529757953871,24.58272046481872,23.967375633262788,26.13563709251264,22.496937015966368,23.63008312837214 
 01/03  23:00:00,19.958333333333333,23.1111352900943,23.331929918773829,24.384026063360243,24.599537380850128,24.098562742281989,25.088904613226047,22.40074595532478,23.340907067814034 
 01/03  24:00:00,20.583333333333333,22.937003265283918,23.16515817251121,24.13163372832898,24.509348978301774,24.007691016123446,24.881631005417508,22.413800805398379,23.219848138490766 
 01/04  01:00:00,20.183333333333335,22.749720795729798,22.865224532657789,23.725077797960183,24.09186306211541,23.620626679148797,24.409630025680199,22.183290712939809,22.7995770534757 
 01/04  02:00:00,20.416666666666669,22.565611144536889,22.735552667559195,23.51478496456774,23.94464742947925,23.49605373849428,24.197851286897789,22.054230951872495,22.655482717891706 
 01/04  03:00:00,20.416666666666669,22.543127142493586,22.581788462359787,23.272277759289947,23.72979282809557,23.315917318284844,23.906085719441668,22.013363583596857,22.433640355059635 
 01/04  04:00:00,19.416666666666669,22.088045469416089,22.03170650514416,22.79363582830561,23.272451340491654,22.803819072882467,23.34061983735498,21.537044207155647,21.913699912249514 
 01/04  05:00:00,19.0,21.72069117577463,21.649402309352455,22.43700478804907,22.951154394059427,22.438030846920609,22.944069737372059,21.223560220399596,21.56901360392005 
 01/04  06:00:00,19.0,21.584037896303184,21.48238294547214,22.20480151773576,22.75234040422802,22.221023424786848,22.697353863502618,21.135215894075203,21.377789540449418 
 01/04  07:00:00,19.525000000000003,21.718939218084644,21.561777135111105,22.164312484471397,22.814656626915555,22.29458221087413,22.73933680630823,21.584631255679665,21.488943744713525 
 01/04  08:00:00,19.958333333333333,22.062561631894018,21.73854681787545,22.23846249634281,22.894230494167489,22.41504108101633,22.924051919070789,22.439375770547615,21.75365619066082 
 01/04  09:00:00,20.0,22.414101920718328,21.986283938629414,22.355977506762497,22.67363010528713,22.31414435778269,23.157219175498545,23.306630065456195,22.024932164565099 
 01/04  10:00:00,21.166666666666669,23.160081842272338,22.732643809651419,22.87891683137387,23.09612875999262,22.89093838577637,23.869885773455058,24.54287608886818,22.772018462699227 
 01/04  11:00:00,22.583333333333333,23.96356104387434,23.66334740562192,23.64125352094746,23.724111054922063,23.640167628246006,24.748222381510116,25.742997572322826,23.721365334782317 
 01/04  12:00:00,24.166666666666669,24.910044883743564,24.69198908611385,24.489900418680749,24.428932785542434,24.543012888244875,25.68331225138897,26.81540142757254,24.71670397520396 
 01/04  13:00:00,25.291666666666669,25.76633181969325,25.580583873249883,25.366616749007247,25.143122090549029,25.480151911247409,26.51200044014817,27.682328857942207,25.652179828209556 
 01/04  14:00:00,23.458333333333333,25.85434117139314,25.686443582433389,25.61504765126728,25.34436219461223,25.5922102524432,26.51931932128167,27.428485901757218,25.774981946702103 
 01/04  15:00:00,22.583333333333333,25.52361880286388,25.9475877326299,26.17652543026343,25.53437384415099,25.66192489604954,27.16941368899658,26.9342616556858,26.01503047482235 
 01/04  16:00:00,23.641666666666667,25.995974602371836,26.616580147240169,26.882618941181183,26.21089427997467,26.30082835363234,27.859038979328049,27.143267087434514,26.966617576431959 
 01/04  17:00:00,24.041666666666669,26.441864789866086,26.81778508696804,27.391174371988496,26.673278552504983,26.708632038888508,28.30770902256621,26.94314323987834,27.52671511533129 
 01/04  18:00:00,22.25,25.298079301741095,25.738539104375254,26.89484953828506,26.241334410622426,26.32346320253382,27.695736629504024,25.598418801149596,26.707203779821986 
 01/04  19:00:00,21.175,24.688623450194475,25.073270751751399,26.49907901108784,25.76112226666776,25.8694454714847,27.290842346812114,24.290216633030537,25.713406318897737 
 01/04  20:00:00,21.125,24.59161689326829,24.85676307231502,26.15094842103309,25.45149024697346,25.527893297066169,26.948438431788003,23.702549046972295,25.089173205453354 
 01/04  21:00:00,21.0,24.372199136889504,24.588830861224407,25.78158374302866,25.109605574997145,25.047565895387789,26.590881744945546,23.30946445583702,24.550541568320626 
 01/04  22:00:00,20.416666666666669,24.105873982270287,24.142559278101648,25.326567532711964,24.676543388959847,24.555746284357935,26.123230970358578,22.89299732946974,23.958947729212757 
